gameid,year,date,league,split,playoffs,game,position,teamname,teamid,result,golddiffat15,golddiffat25,earnedgold,gamelength,towers,opp_towers,competitive_score,score_time_weight,score_regional,score_final_gold,score_mid_gold
LOLTMNT01_198283,2025,2025-02-01,LCK,Cup,0,2,team,Gen.G,oe:team:50f58982d91a36557ec8aec52ab014f,1,2702,1420.0,44050,1927,8,3,68,0.7980555555555555,6.666666666666666,12.53752315258351,2.84
LOLTMNT01_198283,2025,2025-02-01,LCK,Cup,0,2,team,T1,oe:team:ce499dea30cfce118f4fe85da0227e8,0,-2702,-1420.0,34235,1927,3,8,32,0.7980555555555555,0.0,0.0,0.0
LOLTMNT01_198303,2025,2025-02-01,LCK,Cup,0,3,team,T1,oe:team:ce499dea30cfce118f4fe85da0227e8,1,401,-1819.0,50981,2440,8,4,60,0.6555555555555557,4.0,11.015297512112799,0.0
LOLTMNT01_198303,2025,2025-02-01,LCK,Cup,0,3,team,Gen.G,oe:team:50f58982d91a36557ec8aec52ab014f,0,-401,1819.0,40864,2440,4,8,40,0.6555555555555557,0.0,0.0,0.0
LOLTMNT01_197638,2025,2025-02-01,LCK,Cup,0,1,team,HANJIN BRION,oe:team:b77b3f6068e20a2b3edc0ecd3dc70d4,1,1652,6424.0,40015,1767,10,2,84,0.8425,12.0,18.04531240781167,10.0
LOLTMNT01_197638,2025,2025-02-01,LCK,Cup,0,1,team,Dplus Kia,oe:team:ef69efa6acebe94107f0cf1ba716806,0,-1652,-6424.0,27781,1767,2,10,16,0.8425,0.0,0.0,0.0
LOLTMNT01_197663,2025,2025-02-01,LCK,Cup,0,2,team,Dplus Kia,oe:team:ef69efa6acebe94107f0cf1ba716806,1,798,10515.0,39335,1642,10,2,87,0.8772222222222222,12.0,20.0,10.0
LOLTMNT01_197663,2025,2025-02-01,LCK,Cup,0,2,team,HANJIN BRION,oe:team:b77b3f6068e20a2b3edc0ecd3dc70d4,0,-798,-10515.0,25209,1642,2,10,13,0.8772222222222222,0.0,0.0,0.0
LOLTMNT01_197690,2025,2025-02-01,LCK,Cup,0,3,team,HANJIN BRION,oe:team:b77b3f6068e20a2b3edc0ecd3dc70d4,0,1194,-1087.0,39133,2174,3,9,36,0.7294444444444445,0.0,0.0,0.0
LOLTMNT01_197690,2025,2025-02-01,LCK,Cup,0,3,team,Dplus Kia,oe:team:ef69efa6acebe94107f0cf1ba716806,1,-1194,1087.0,45890,2174,9,3,64,0.7294444444444445,8.0,7.94726132928737,2.174
LOLTMNT01_198801,2025,2025-02-02,LCK,Cup,0,1,team,Nongshim RedForce,oe:team:5cd2cd09ec94296f605dd13a2924d6c,1,2367,9409.0,40786,1655,11,2,83,0.8736111111111111,12.727272727272727,14.192121398773693,10.0
LOLTMNT01_198801,2025,2025-02-02,LCK,Cup,0,1,team,BNK FEARX,oe:team:5c2e7e9ea8dfcba0150d9a5619baecf,0,-2367,-9409.0,30648,1655,2,11,17,0.8736111111111111,0.0,0.0,0.0
LOLTMNT01_198810,2025,2025-02-02,LCK,Cup,0,2,team,BNK FEARX,oe:team:5c2e7e9ea8dfcba0150d9a5619baecf,0,-782,-2608.0,28319,1788,5,9,29,0.8366666666666667,0.0,0.0,0.0
LOLTMNT01_198810,2025,2025-02-02,LCK,Cup,0,2,team,Nongshim RedForce,oe:team:5cd2cd09ec94296f605dd13a2924d6c,1,782,2608.0,39021,1788,9,5,71,0.8366666666666667,3.333333333333333,15.892485892485892,5.216
LOLTMNT01_202875,2025,2025-02-07,LCK,Cup,0,1,team,DRX,oe:team:101f8589e58c724c1dcd5a9c1555277,1,-33,1980.0,44047,2011,9,3,70,0.7747222222222222,8.0,13.064236668164025,3.96
LOLTMNT01_202875,2025,2025-02-07,LCK,Cup,0,1,team,DN SOOPers,oe:team:b3c72a20aa56f5d28022ac04a7dc294,0,33,-1980.0,33868,2011,3,9,30,0.7747222222222222,0.0,0.0,0.0
LOLTMNT01_202877,2025,2025-02-07,LCK,Cup,0,2,team,DN SOOPers,oe:team:b3c72a20aa56f5d28022ac04a7dc294,0,-2825,-3137.0,35625,1987,3,7,34,0.7813888888888889,0.0,0.0,0.0
LOLTMNT01_202877,2025,2025-02-07,LCK,Cup,0,2,team,DRX,oe:team:101f8589e58c724c1dcd5a9c1555277,1,2825,3137.0,42538,1987,7,3,66,0.7813888888888889,5.0,8.84433811394138,6.274
LOLTMNT01_203863,2025,2025-02-07,LCK,Cup,0,1,team,Nongshim RedForce,oe:team:5cd2cd09ec94296f605dd13a2924d6c,1,1672,-1385.0,43052,2013,9,3,63,0.7741666666666667,8.0,8.024288653585588,0.0
LOLTMNT01_203863,2025,2025-02-07,LCK,Cup,0,1,team,HANJIN BRION,oe:team:b77b3f6068e20a2b3edc0ecd3dc70d4,0,-1672,1385.0,36656,2013,3,9,37,0.7741666666666667,0.0,0.0,0.0
LOLTMNT01_203871,2025,2025-02-07,LCK,Cup,0,2,team,HANJIN BRION,oe:team:b77b3f6068e20a2b3edc0ecd3dc70d4,0,-1180,-3370.0,27775,1709,2,8,22,0.8586111111111111,0.0,0.0,0.0
LOLTMNT01_203871,2025,2025-02-07,LCK,Cup,0,2,team,Nongshim RedForce,oe:team:5cd2cd09ec94296f605dd13a2924d6c,1,1180,3370.0,38090,1709,8,2,78,0.8586111111111111,10.0,15.660821377059136,6.74
LOLTMNT01_204096,2025,2025-02-08,LCK,Cup,0,1,team,T1,oe:team:ce499dea30cfce118f4fe85da0227e8,1,5133,6600.0,43948,1832,11,0,87,0.8244444444444444,20.0,14.038092272562148,10.0
LOLTMNT01_204096,2025,2025-02-08,LCK,Cup,0,1,team,Nongshim RedForce,oe:team:5cd2cd09ec94296f605dd13a2924d6c,0,-5133,-6600.0,33128,1832,0,11,13,0.8244444444444444,0.0,0.0,0.0
LOLTMNT01_205030,2025,2025-02-08,LCK,Cup,0,2,team,Nongshim RedForce,oe:team:5cd2cd09ec94296f605dd13a2924d6c,0,-1832,-10335.0,37436,1859,2,10,20,0.8169444444444445,0.0,0.0,0.0
LOLTMNT01_205030,2025,2025-02-08,LCK,Cup,0,2,team,T1,oe:team:ce499dea30cfce118f4fe85da0227e8,1,1832,10335.0,49697,1859,10,2,80,0.8169444444444445,12.0,14.071591704635441,10.0
LOLTMNT01_204112,2025,2025-02-08,LCK,Cup,0,1,team,Hanwha Life Esports,oe:team:3a1d18f46bcb3716ebcfcf4ef068934,1,-386,1800.0,47288,1993,10,3,70,0.7797222222222222,9.09090909090909,12.615948845572214,3.6
LOLTMNT01_204112,2025,2025-02-08,LCK,Cup,0,1,team,DRX,oe:team:101f8589e58c724c1dcd5a9c1555277,0,386,-1800.0,36693,1993,3,10,30,0.7797222222222222,0.0,0.0,0.0
LOLTMNT01_204114,2025,2025-02-08,LCK,Cup,0,2,team,DRX,oe:team:101f8589e58c724c1dcd5a9c1555277,0,-2891,-335.0,45109,2284,3,12,34,0.6988888888888889,0.0,0.0,0.0
LOLTMNT01_204114,2025,2025-02-08,LCK,Cup,0,2,team,Hanwha Life Esports,oe:team:3a1d18f46bcb3716ebcfcf4ef068934,1,2891,335.0,56334,2284,12,3,66,0.6988888888888889,10.769230769230768,11.065327326676064,0.67
LOLTMNT01_204273,2025,2025-02-09,LCK,Cup,0,1,team,DRX,oe:team:101f8589e58c724c1dcd5a9c1555277,0,-2394,-12673.0,24474,1619,0,10,5,0.8836111111111111,0.0,0.0,0.0
LOLTMNT01_204273,2025,2025-02-09,LCK,Cup,0,1,team,Nongshim RedForce,oe:team:5cd2cd09ec94296f605dd13a2924d6c,1,2394,12673.0,43999,1619,10,0,95,0.8836111111111111,20.0,20.0,10.0
LOLTMNT01_205157,2025,2025-02-09,LCK,Cup,0,2,team,DRX,oe:team:101f8589e58c724c1dcd5a9c1555277,1,-985,-2588.0,51490,2197,10,4,64,0.7230555555555556,6.666666666666666,11.833888991453364,0.0
LOLTMNT01_205157,2025,2025-02-09,LCK,Cup,0,2,team,Nongshim RedForce,oe:team:5cd2cd09ec94296f605dd13a2924d6c,0,985,2588.0,40593,2197,4,10,36,0.7230555555555556,0.0,0.0,0.0
LOLTMNT01_204280,2025,2025-02-09,LCK,Cup,0,3,team,Nongshim RedForce,oe:team:5cd2cd09ec94296f605dd13a2924d6c,1,-1109,5032.0,35042,1560,9,2,86,0.9,11.11111111111111,17.796154363318543,10.0
LOLTMNT01_204280,2025,2025-02-09,LCK,Cup,0,3,team,DRX,oe:team:101f8589e58c724c1dcd5a9c1555277,0,1109,-5032.0,24454,1560,2,9,14,0.9,0.0,0.0,0.0
LOLTMNT01_204281,2025,2025-02-09,LCK,Cup,0,4,team,DRX,oe:team:101f8589e58c724c1dcd5a9c1555277,0,-4457,-7385.0,22575,1589,1,8,10,0.8919444444444444,0.0,0.0,0.0
LOLTMNT01_204281,2025,2025-02-09,LCK,Cup,0,4,team,Nongshim RedForce,oe:team:5cd2cd09ec94296f605dd13a2924d6c,1,4457,7385.0,34577,1589,8,1,90,0.8919444444444444,14.285714285714286,20.0,10.0
LOLTMNT02_212651,2025,2025-02-12,LCK,Cup,1,1,team,KT Rolster,oe:team:d723992568441c6bafa2658129eade7,0,-205,-3602.0,37155,2127,2,8,29,0.7424999999999999,0.0,0.0,0.0
LOLTMNT02_212651,2025,2025-02-12,LCK,Cup,1,1,team,Nongshim RedForce,oe:team:5cd2cd09ec94296f605dd13a2924d6c,1,205,3602.0,45373,2127,8,2,71,0.7424999999999999,10.0,9.957832493214426,7.204
LOLTMNT02_212665,2025,2025-02-12,LCK,Cup,1,2,team,KT Rolster,oe:team:d723992568441c6bafa2658129eade7,0,-2961,-5177.0,30714,1900,1,11,16,0.8055555555555556,0.0,0.0,0.0
LOLTMNT02_212665,2025,2025-02-12,LCK,Cup,1,2,team,Nongshim RedForce,oe:team:5cd2cd09ec94296f605dd13a2924d6c,1,2961,5177.0,42095,1900,11,1,84,0.8055555555555556,16.0,15.631309316155969,10.0
LOLTMNT02_213066,2025,2025-02-12,LCK,Cup,1,3,team,KT Rolster,oe:team:d723992568441c6bafa2658129eade7,0,849,-7129.0,26303,1706,2,9,14,0.8594444444444445,0.0,0.0,0.0
LOLTMNT02_213066,2025,2025-02-12,LCK,Cup,1,3,team,Nongshim RedForce,oe:team:5cd2cd09ec94296f605dd13a2924d6c,1,-849,7129.0,39453,1706,9,2,86,0.8594444444444445,11.11111111111111,19.998175071476368,10.0
LOLTMNT02_214006,2025,2025-02-13,LCK,Cup,1,1,team,Hanwha Life Esports,oe:team:3a1d18f46bcb3716ebcfcf4ef068934,1,1632,5049.0,34228,1623,10,1,85,0.8825,15.555555555555555,13.988843560069936,10.0
LOLTMNT02_214006,2025,2025-02-13,LCK,Cup,1,1,team,T1,oe:team:ce499dea30cfce118f4fe85da0227e8,0,-1632,-5049.0,25827,1623,1,10,15,0.8825,0.0,0.0,0.0
LOLTMNT02_214014,2025,2025-02-13,LCK,Cup,1,2,team,T1,oe:team:ce499dea30cfce118f4fe85da0227e8,1,1324,6727.0,41818,1762,8,0,92,0.8438888888888889,20.0,19.587628865979383,10.0
LOLTMNT02_214014,2025,2025-02-13,LCK,Cup,1,2,team,Hanwha Life Esports,oe:team:3a1d18f46bcb3716ebcfcf4ef068934,0,-1324,-6727.0,28119,1762,0,8,8,0.8438888888888889,0.0,0.0,0.0
LOLTMNT02_214018,2025,2025-02-13,LCK,Cup,1,3,team,Hanwha Life Esports,oe:team:3a1d18f46bcb3716ebcfcf4ef068934,1,553,772.0,44391,2053,8,3,66,0.7630555555555555,6.666666666666666,12.1183037405602,1.544
LOLTMNT02_214018,2025,2025-02-13,LCK,Cup,1,3,team,T1,oe:team:ce499dea30cfce118f4fe85da0227e8,0,-553,-772.0,34795,2053,3,8,34,0.7630555555555555,0.0,0.0,0.0
LOLTMNT02_213440,2025,2025-02-13,LCK,Cup,1,4,team,T1,oe:team:ce499dea30cfce118f4fe85da0227e8,1,-484,6520.0,50062,2075,9,5,68,0.7569444444444444,3.333333333333333,10.227447871942225,10.0
LOLTMNT02_213440,2025,2025-02-13,LCK,Cup,1,4,team,Hanwha Life Esports,oe:team:3a1d18f46bcb3716ebcfcf4ef068934,0,484,-6520.0,40772,2075,5,9,32,0.7569444444444444,0.0,0.0,0.0
LOLTMNT02_214059,2025,2025-02-13,LCK,Cup,1,5,team,Hanwha Life Esports,oe:team:3a1d18f46bcb3716ebcfcf4ef068934,1,42,-2147.0,54393,2588,9,6,55,0.6144444444444445,1.5384615384615385,5.870331082001674,0.0
LOLTMNT02_214059,2025,2025-02-13,LCK,Cup,1,5,team,T1,oe:team:ce499dea30cfce118f4fe85da0227e8,0,-42,2147.0,48361,2588,6,9,45,0.6144444444444445,0.0,0.0,0.0
LOLTMNT02_215947,2025,2025-02-15,LCK,Cup,1,1,team,Dplus Kia,oe:team:ef69efa6acebe94107f0cf1ba716806,1,-661,1121.0,37124,1750,9,3,71,0.8472222222222222,8.0,13.411132156167898,2.242
LOLTMNT02_215947,2025,2025-02-15,LCK,Cup,1,1,team,Nongshim RedForce,oe:team:5cd2cd09ec94296f605dd13a2924d6c,0,661,-1121.0,28344,1750,3,9,29,0.8472222222222222,0.0,0.0,0.0
LOLTMNT02_215958,2025,2025-02-15,LCK,Cup,1,2,team,Nongshim RedForce,oe:team:5cd2cd09ec94296f605dd13a2924d6c,0,-1303,-10061.0,26025,1604,2,9,15,0.8877777777777778,0.0,0.0,0.0
LOLTMNT02_215958,2025,2025-02-15,LCK,Cup,1,2,team,Dplus Kia,oe:team:ef69efa6acebe94107f0cf1ba716806,1,1303,10061.0,37001,1604,9,2,85,0.8877777777777778,11.11111111111111,17.415035064893853,10.0
LOLTMNT02_216864,2025,2025-02-15,LCK,Cup,1,3,team,Nongshim RedForce,oe:team:5cd2cd09ec94296f605dd13a2924d6c,1,4102,12280.0,40843,1673,10,0,94,0.8686111111111111,20.0,20.0,10.0
LOLTMNT02_216864,2025,2025-02-15,LCK,Cup,1,3,team,Dplus Kia,oe:team:ef69efa6acebe94107f0cf1ba716806,0,-4102,-12280.0,23850,1673,0,10,6,0.8686111111111111,0.0,0.0,0.0
LOLTMNT02_216888,2025,2025-02-15,LCK,Cup,1,4,team,Dplus Kia,oe:team:ef69efa6acebe94107f0cf1ba716806,1,1728,7114.0,40686,1832,7,3,77,0.8244444444444444,5.0,17.215251869030983,10.0
LOLTMNT02_216888,2025,2025-02-15,LCK,Cup,1,4,team,Nongshim RedForce,oe:team:5cd2cd09ec94296f605dd13a2924d6c,0,-1728,-7114.0,28735,1832,3,7,23,0.8244444444444444,0.0,0.0,0.0
LOLTMNT02_217358,2025,2025-02-16,LCK,Cup,1,1,team,Gen.G,oe:team:50f58982d91a36557ec8aec52ab014f,0,-721,-2853.0,31420,1793,4,10,27,0.8352777777777778,0.0,0.0,0.0
LOLTMNT02_217358,2025,2025-02-16,LCK,Cup,1,1,team,Hanwha Life Esports,oe:team:3a1d18f46bcb3716ebcfcf4ef068934,1,721,2853.0,41800,1793,10,4,73,0.8352777777777778,6.666666666666666,14.17645452062278,5.706
LOLTMNT02_217366,2025,2025-02-16,LCK,Cup,1,2,team,Gen.G,oe:team:50f58982d91a36557ec8aec52ab014f,1,5339,4203.0,42234,1956,8,4,64,0.79,4.0,4.838029043068139,8.406
LOLTMNT02_217366,2025,2025-02-16,LCK,Cup,1,2,team,Hanwha Life Esports,oe:team:3a1d18f46bcb3716ebcfcf4ef068934,0,-5339,-4203.0,38336,1956,4,8,36,0.79,0.0,0.0,0.0
LOLTMNT02_217372,2025,2025-02-16,LCK,Cup,1,3,team,Hanwha Life Esports,oe:team:3a1d18f46bcb3716ebcfcf4ef068934,1,952,2487.0,40591,1690,9,3,72,0.8638888888888889,8.0,12.33619771126517,4.974
LOLTMNT02_217372,2025,2025-02-16,LCK,Cup,1,3,team,Gen.G,oe:team:50f58982d91a36557ec8aec52ab014f,0,-952,-2487.0,31676,1690,3,9,28,0.8638888888888889,0.0,0.0,0.0
LOLTMNT02_217385,2025,2025-02-16,LCK,Cup,1,4,team,Gen.G,oe:team:50f58982d91a36557ec8aec52ab014f,1,-247,6132.0,45338,1799,10,3,78,0.8336111111111111,9.09090909090909,14.48411696378971,10.0
LOLTMNT02_217385,2025,2025-02-16,LCK,Cup,1,4,team,Hanwha Life Esports,oe:team:3a1d18f46bcb3716ebcfcf4ef068934,0,247,-6132.0,33866,1799,3,10,22,0.8336111111111111,0.0,0.0,0.0
LOLTMNT02_218314,2025,2025-02-16,LCK,Cup,1,5,team,Hanwha Life Esports,oe:team:3a1d18f46bcb3716ebcfcf4ef068934,1,4094,12218.0,38923,1560,9,0,95,0.9,20.0,20.0,10.0
LOLTMNT02_218314,2025,2025-02-16,LCK,Cup,1,5,team,Gen.G,oe:team:50f58982d91a36557ec8aec52ab014f,0,-4094,-12218.0,24370,1560,0,9,5,0.9,0.0,0.0,0.0
LOLTMNT02_222055,2025,2025-02-19,LCK,Cup,1,1,team,Hanwha Life Esports,oe:team:3a1d18f46bcb3716ebcfcf4ef068934,1,788,7428.0,41092,1714,11,0,90,0.8572222222222222,20.0,16.20383462473842,10.0
LOLTMNT02_222055,2025,2025-02-19,LCK,Cup,1,1,team,Dplus Kia,oe:team:ef69efa6acebe94107f0cf1ba716806,0,-788,-7428.0,29632,1714,0,11,10,0.8572222222222222,0.0,0.0,0.0
LOLTMNT02_222064,2025,2025-02-19,LCK,Cup,1,2,team,Dplus Kia,oe:team:ef69efa6acebe94107f0cf1ba716806,1,-900,3406.0,49428,2234,9,3,72,0.7127777777777777,8.0,14.658192024867198,6.812
LOLTMNT02_222064,2025,2025-02-19,LCK,Cup,1,2,team,Hanwha Life Esports,oe:team:3a1d18f46bcb3716ebcfcf4ef068934,0,900,-3406.0,36790,2234,3,9,28,0.7127777777777777,0.0,0.0,0.0
LOLTMNT02_222074,2025,2025-02-19,LCK,Cup,1,3,team,Hanwha Life Esports,oe:team:3a1d18f46bcb3716ebcfcf4ef068934,0,57,-188.0,37155,2291,3,7,38,0.6969444444444445,0.0,0.0,0.0
LOLTMNT02_222074,2025,2025-02-19,LCK,Cup,1,3,team,Dplus Kia,oe:team:ef69efa6acebe94107f0cf1ba716806,1,-57,188.0,46835,2291,7,3,62,0.6969444444444445,5.0,11.525181569234434,0.376
LOLTMNT02_221094,2025,2025-02-19,LCK,Cup,1,4,team,Hanwha Life Esports,oe:team:3a1d18f46bcb3716ebcfcf4ef068934,1,4030,7611.0,40030,1855,10,1,82,0.8180555555555555,15.555555555555555,12.830486498675237,10.0
LOLTMNT02_221094,2025,2025-02-19,LCK,Cup,1,4,team,Dplus Kia,oe:team:ef69efa6acebe94107f0cf1ba716806,0,-4030,-7611.0,30926,1855,1,10,18,0.8180555555555555,0.0,0.0,0.0
LOLTMNT02_221101,2025,2025-02-19,LCK,Cup,1,5,team,Dplus Kia,oe:team:ef69efa6acebe94107f0cf1ba716806,0,-686,3016.0,33286,1917,3,7,37,0.8008333333333333,0.0,0.0,0.0
LOLTMNT02_221101,2025,2025-02-19,LCK,Cup,1,5,team,Hanwha Life Esports,oe:team:3a1d18f46bcb3716ebcfcf4ef068934,1,686,-3016.0,41061,1917,7,3,63,0.8008333333333333,5.0,10.457718536053909,0.0
LOLTMNT02_222394,2025,2025-02-20,LCK,Cup,1,1,team,Nongshim RedForce,oe:team:5cd2cd09ec94296f605dd13a2924d6c,0,-581,-719.0,40225,2253,2,10,32,0.7075,0.0,0.0,0.0
LOLTMNT02_222394,2025,2025-02-20,LCK,Cup,1,1,team,Gen.G,oe:team:50f58982d91a36557ec8aec52ab014f,1,581,719.0,50464,2253,10,2,68,0.7075,12.0,11.290233655680403,1.438
LOLTMNT02_222398,2025,2025-02-20,LCK,Cup,1,2,team,Nongshim RedForce,oe:team:5cd2cd09ec94296f605dd13a2924d6c,0,4241,4837.0,54671,2653,10,7,48,0.5963888888888889,0.0,0.0,0.0
LOLTMNT02_222398,2025,2025-02-20,LCK,Cup,1,2,team,Gen.G,oe:team:50f58982d91a36557ec8aec52ab014f,1,-4241,-4837.0,57216,2653,7,10,52,0.5963888888888889,0.0,2.274616354000018,0.0
LOLTMNT02_222411,2025,2025-02-20,LCK,Cup,1,3,team,Nongshim RedForce,oe:team:5cd2cd09ec94296f605dd13a2924d6c,1,3601,4343.0,44920,2021,10,3,71,0.7719444444444445,9.09090909090909,8.259224447497168,8.686
LOLTMNT02_222411,2025,2025-02-20,LCK,Cup,1,3,team,Gen.G,oe:team:50f58982d91a36557ec8aec52ab014f,0,-3601,-4343.0,38066,2021,3,10,29,0.7719444444444445,0.0,0.0,0.0
LOLTMNT02_222421,2025,2025-02-20,LCK,Cup,1,4,team,Gen.G,oe:team:50f58982d91a36557ec8aec52ab014f,0,-404,-3218.0,36359,2187,2,9,28,0.7258333333333333,0.0,0.0,0.0
LOLTMNT02_222421,2025,2025-02-20,LCK,Cup,1,4,team,Nongshim RedForce,oe:team:5cd2cd09ec94296f605dd13a2924d6c,1,404,3218.0,46634,2187,9,2,72,0.7258333333333333,11.11111111111111,12.380562216090514,6.436
LOLTMNT02_222433,2025,2025-02-20,LCK,Cup,1,5,team,Gen.G,oe:team:50f58982d91a36557ec8aec52ab014f,1,-2151,-1184.0,44636,1955,9,4,63,0.7902777777777777,5.454545454545454,10.737322615857895,0.0
LOLTMNT02_222433,2025,2025-02-20,LCK,Cup,1,5,team,Nongshim RedForce,oe:team:5cd2cd09ec94296f605dd13a2924d6c,0,2151,1184.0,35980,1955,4,9,37,0.7902777777777777,0.0,0.0,0.0
LOLTMNT02_222826,2025,2025-02-22,LCK,Cup,1,1,team,Dplus Kia,oe:team:ef69efa6acebe94107f0cf1ba716806,0,-3199,,22962,1430,1,9,7,0.9361111111111111,0.0,0.0,0.0
LOLTMNT02_222826,2025,2025-02-22,LCK,Cup,1,1,team,Gen.G,oe:team:50f58982d91a36557ec8aec52ab014f,1,3199,,34672,1430,9,1,93,0.9361111111111111,15.0,20.0,10.0
LOLTMNT02_222827,2025,2025-02-22,LCK,Cup,1,2,team,Dplus Kia,oe:team:ef69efa6acebe94107f0cf1ba716806,0,-3042,-7729.0,24619,1685,1,10,10,0.8652777777777778,0.0,0.0,0.0
LOLTMNT02_222827,2025,2025-02-22,LCK,Cup,1,2,team,Gen.G,oe:team:50f58982d91a36557ec8aec52ab014f,1,3042,7729.0,38861,1685,10,1,90,0.8652777777777778,15.555555555555555,20.0,10.0
LOLTMNT02_222830,2025,2025-02-22,LCK,Cup,1,3,team,Dplus Kia,oe:team:ef69efa6acebe94107f0cf1ba716806,0,-1866,-6702.0,26382,1636,2,8,14,0.8788888888888889,0.0,0.0,0.0
LOLTMNT02_222830,2025,2025-02-22,LCK,Cup,1,3,team,Gen.G,oe:team:50f58982d91a36557ec8aec52ab014f,1,1866,6702.0,39587,1636,8,2,86,0.8788888888888889,10.0,20.0,10.0
LOLTMNT02_223033,2025,2025-02-23,LCK,Cup,1,1,team,Hanwha Life Esports,oe:team:3a1d18f46bcb3716ebcfcf4ef068934,1,-439,1856.0,42382,1908,9,4,64,0.8033333333333333,5.454545454545454,7.798351816054533,3.712
LOLTMNT02_223033,2025,2025-02-23,LCK,Cup,1,1,team,Gen.G,oe:team:50f58982d91a36557ec8aec52ab014f,0,439,-1856.0,36250,1908,4,9,36,0.8033333333333333,0.0,0.0,0.0
LOLTMNT02_223039,2025,2025-02-23,LCK,Cup,1,2,team,Gen.G,oe:team:50f58982d91a36557ec8aec52ab014f,1,4573,6450.0,34325,1578,9,1,90,0.895,15.0,18.578781911769788,10.0
LOLTMNT02_223039,2025,2025-02-23,LCK,Cup,1,2,team,Hanwha Life Esports,oe:team:3a1d18f46bcb3716ebcfcf4ef068934,0,-4573,-6450.0,23569,1578,1,9,10,0.895,0.0,0.0,0.0
LOLTMNT02_223046,2025,2025-02-23,LCK,Cup,1,3,team,Hanwha Life Esports,oe:team:3a1d18f46bcb3716ebcfcf4ef068934,1,2650,3558.0,39409,1828,9,1,83,0.8255555555555556,15.0,16.935447977093006,7.116
LOLTMNT02_223046,2025,2025-02-23,LCK,Cup,1,3,team,Gen.G,oe:team:50f58982d91a36557ec8aec52ab014f,0,-2650,-3558.0,27994,1828,1,9,17,0.8255555555555556,0.0,0.0,0.0
LOLTMNT02_223059,2025,2025-02-23,LCK,Cup,1,4,team,Gen.G,oe:team:50f58982d91a36557ec8aec52ab014f,1,94,1901.0,41674,1803,9,2,77,0.8325,11.11111111111111,16.51033730796651,3.802
LOLTMNT02_223059,2025,2025-02-23,LCK,Cup,1,4,team,Hanwha Life Esports,oe:team:3a1d18f46bcb3716ebcfcf4ef068934,0,-94,-1901.0,29863,1803,2,9,23,0.8325,0.0,0.0,0.0
LOLTMNT02_223070,2025,2025-02-23,LCK,Cup,1,5,team,Hanwha Life Esports,oe:team:3a1d18f46bcb3716ebcfcf4ef068934,1,2036,2918.0,46776,2339,11,2,72,0.6836111111111112,12.727272727272727,13.138544891640866,5.836
LOLTMNT02_223070,2025,2025-02-23,LCK,Cup,1,5,team,Gen.G,oe:team:50f58982d91a36557ec8aec52ab014f,0,-2036,-2918.0,35912,2339,2,11,28,0.6836111111111112,0.0,0.0,0.0
LOLTMNT02_242547,2025,2025-04-02,LCK,Rounds 1-2,0,1,team,Hanwha Life Esports,oe:team:3a1d18f46bcb3716ebcfcf4ef068934,0,-2371,-12766.0,23658,1711,0,10,7,0.8580555555555556,0.0,0.0,0.0
LOLTMNT02_242547,2025,2025-04-02,LCK,Rounds 1-2,0,1,team,Gen.G,oe:team:50f58982d91a36557ec8aec52ab014f,1,2371,12766.0,43481,1711,10,0,93,0.8580555555555556,20.0,20.0,10.0
LOLTMNT02_241560,2025,2025-04-02,LCK,Rounds 1-2,0,2,team,Hanwha Life Esports,oe:team:3a1d18f46bcb3716ebcfcf4ef068934,0,-1221,-5003.0,31807,1750,1,10,15,0.8472222222222222,0.0,0.0,0.0
LOLTMNT02_241560,2025,2025-04-02,LCK,Rounds 1-2,0,2,team,Gen.G,oe:team:50f58982d91a36557ec8aec52ab014f,1,1221,5003.0,42876,1750,10,1,85,0.8472222222222222,15.555555555555555,14.82131140955773,10.0
LOLTMNT02_242586,2025,2025-04-02,LCK,Rounds 1-2,0,1,team,DRX,oe:team:101f8589e58c724c1dcd5a9c1555277,1,372,5775.0,47754,2145,10,0,82,0.7375,20.0,13.20137489629015,10.0
LOLTMNT02_242586,2025,2025-04-02,LCK,Rounds 1-2,0,1,team,DN SOOPers,oe:team:b3c72a20aa56f5d28022ac04a7dc294,0,-372,-5775.0,36616,2145,0,10,18,0.7375,0.0,0.0,0.0
LOLTMNT02_241605,2025,2025-04-02,LCK,Rounds 1-2,0,2,team,DN SOOPers,oe:team:b3c72a20aa56f5d28022ac04a7dc294,0,-1516,-6662.0,26783,1709,0,8,11,0.8586111111111111,0.0,0.0,0.0
LOLTMNT02_241605,2025,2025-04-02,LCK,Rounds 1-2,0,2,team,DRX,oe:team:101f8589e58c724c1dcd5a9c1555277,1,1516,6662.0,35738,1709,8,0,89,0.8586111111111111,20.0,14.323187409030567,10.0
LOLTMNT02_241948,2025,2025-04-03,LCK,Rounds 1-2,0,1,team,Nongshim RedForce,oe:team:5cd2cd09ec94296f605dd13a2924d6c,1,2362,3562.0,49617,2168,10,5,67,0.731111111111111,4.615384615384616,10.186542305129914,7.124
LOLTMNT02_241948,2025,2025-04-03,LCK,Rounds 1-2,0,1,team,HANJIN BRION,oe:team:b77b3f6068e20a2b3edc0ecd3dc70d4,0,-2362,-3562.0,40443,2168,5,10,33,0.731111111111111,0.0,0.0,0.0
